,text,num_words,tag
19683,"In the 2016/17 season, An finished 6th at the 2017 South Korean Figure Skating Championships.",15,comp_sent
19685,"On 8 December 1932, journalists Otto Williams and Audrey Argall launched the magazine, Hedda Dyson was retained as editor.",19,comp_sent
19686,"The site is located in the commercial centre of Miriam Vale, close to the railway station, and adjacent to the War Memorial Park to the west, which lies between the Fig Tree and the Miriam Vale Hotel on the other side of Blomfield Street, opposite the railway station.",48,comp_sent
19687,"It was released in 2006 on the Yazoo Records album The Stuff That Dreams Are Made Of, which contained many other rare blues recordings from that era.",27,comp_sent
19691,"By October 1886 there were 431 pupils in the school and in March 1892, a separate department for the older girls was created.",23,comp_sent
19694,"Just like mountains and rocks, erosion can also occur on unsealed roads due to natural and anthropogenic factors.",18,comp_sent
19695,"On November 29, 2011, the Panthers recalled Cullen and he temporarily filled in as their fourth-line center for six games.",20,comp_sent
19700,"Drive is a song by American rock band Incubus, released on November 14, 2000, as the third single from their third album, Make Yourself.",24,comp_sent
19702,"It was discovered in the ruins of the Temple of Amun-Ra in Tanis, Egypt's capital during the 21st Dynasty and the 23rd Dynasty.",23,comp_sent
19704,"This move was contested by senators for the Movement for Socialism , Morales' party, who were majority in the assembly and were not in attendance, and thus stated that the vote for interim president took place without a quorum.",39,comp_sent
19706,"To the southeast is the Alto del Mirlo peak at 1,725 m above sea level; La Parra at 1,637 m, La Encinilla at 1,604 m.",25,comp_sent
19707,"Smither died on July 13, 1930, at the Olney sanitarium in Lawrenceville, Illinois, following two operations for appendicitis.",18,comp_sent
19710,"While water infiltration was not a primary issue, leaks were reported during periods of wind-driven rain.",16,comp_sent
19711,"I had been located between the wing spars in the upper wing, offset to the pilot's right, however as the plumbing obstructed the pilot's view, and the radiator reduced the efficiency of the wings, it was relocated to the nose of the aircraft.",43,comp_sent
19712,"Novotny equates the original idea for the dreamscape project to the practice of the Senoi natives of Malaysia, who believe the dream world is just as real as reality.",29,comp_sent
19713,"Since the 19th century, the weedy or common seadragon was the only known species, until the description of the ruby seadragon in 2015.",23,comp_sent
19717,"Rohrach is a river of Baden-Württemberg, Germany.",7,comp_sent
19718,"It lacks the black ring round the neck, nor the stippled arrangement of black points on the back characteristic of the Egyptian wolf.",23,comp_sent
19720,"He worked for the Albany Advertiser and Perth's Daily News, and covered federal politics as a member of the Canberra Press Gallery for The Australian newspaper, writing a regular column entitled The Sketch which often took a humorous view of parliamentary proceedings.",42,comp_sent
19721,"They enter the chamber of the Wieroo king, a huge member of the race, and Bradley kills the creature with its own sword.",23,comp_sent
19727,"After affirming that this was a phrase in use among Christians, he writes If there were early Zionists who validated that phrase, however, they did not do so easily or for long.",32,comp_sent
19731,"A re-mixed version of Whatever It May Take was released in 2007, featuring a different song order and an acoustic track io.",22,comp_sent
19733,"In 1885 Kelly's noted six almshouses, built in 1866 for the benefit of six poor people by James Fowler, on the site of an older glebe house.",27,comp_sent
19734,"Koistinen scored his first NHL goal against Fredrik Norrena of the Columbus Blue Jackets in a 4-3 victory on December 27, 2007.",22,comp_sent
19737,"Petersburg, during which she published a number of romances for cello, violin and piano.",14,comp_sent
19742,"Due to the 2009 flooding of the Cattaraugus Creek in 2009 and the subsequent damage the flooding did to the railway, passenger service on the New York & Lake Erie Railroad was suspended until late 2012.",36,comp_sent
19743,"Dubai is a village in Sumerpur block of Unnao district, Uttar Pradesh, India.",13,comp_sent
19747,"For example, the rippling of happiness through a social network, up to three degrees of separation from the initiator.",19,comp_sent
19751,"On election day in November, these five districts had open primaries, or a jungle primary; any candidate to receive more than 50% of the vote wins the seat.",28,comp_sent
19752,"Reduxer is the first remix album by English indie rock band alt-J, released on 28 September 2018 by Infectious Music and the Canvasback Music division of Atlantic Records.",28,comp_sent
19753,"Under his guidance, the station immediately posted major ratings increases and became one of the top performing stations in Cleveland.",20,comp_sent
19755,"The Arancia IRB was established in Aberystwyth in 2013 and was dedicated in Holy Trinity Church, it is believed to be the first and only lifeboat to be dedicated within a church.",32,comp_sent
19756,"Initially, the main characters were strong-willed nurse Annie Roland.",9,comp_sent
19757,"On 20 July 2013, the school celebrated its 74th anniversary at Chung Cheng High School.",15,comp_sent
19760,"RU-2309, also known as 18-methylmetribolone, δ9,11-17α,18-dimethyl-19-nortestosterone, or 17α,18-dimethylestr-4,9,11-trien-17β-ol-3-one, is a 17α-alkylated androgen/anabolic steroid of the 19-nortestosterone group which was never marketed.",21,comp_sent
19762,"One of them gets her lawyer nephew to seek out the only remaining member of the Spencer family, a young woman named Ruth, who proves sympathetic but has no money to help.",32,comp_sent
19764,"It borders with Maloderbetovsky District in the northeast, Ketchenerovsky District in the southeast, Zavetinskiy District of Rostov Oblast in the southwest, and with Kotelnikovsky and Oktyabrsky districts of Volgograd Oblast in the west.",33,comp_sent
19766,"He pleaded guilty to misdemeanor charges of making a false statement and obstruction, and resigned.",15,comp_sent
19768,"The village has a population of 1,000.",7,comp_sent
19769,"He exhibited commonly at the Brera, and among his paintings are portraits of Giacobbe Colombo and of the painter Attilio Pusterla.",21,comp_sent
19770,"The lack of virilizing effects means that S-40503 may even be suitable for use in women, which would be a substantial advantage over existing drugs as women tend to be more likely to suffer from osteoporosis, and are generally contraindicated from taking anabolic steroids due to the risk of side effects such as masculinisation and hirsutism.",56,comp_sent
19771,"Pérez Roque was also responsible for the deepening of trade relations between Cuba and the People's Republic of China, Pérez Roque was dismissed as Foreign Minister on 2 March 2009.",30,comp_sent
19772,"From 2000–01 onwards, Yeste was used regularly in the main squad, scoring six La Liga goals during that year including two in a 4–0 home win over Real Oviedo on 10 December 2000.",33,comp_sent
19773,"The title of their debut album West of Lincoln refers to the ocean west of Lincoln Boulevard, Santa Monica.",19,comp_sent
19775,"Once Diane is back inside, Robert runs her on a security check to determine whether she has any doubts or ill will toward Scientology.",24,comp_sent
19776,"He remained in this post until 1988, when he stepped down to become its chairman and was replaced by Graham Mather.",21,comp_sent
19779,"Since the sauces are made differently, the taste of both sate differ.",12,comp_sent
19780,"This involved changing names of offices, and a transition to the fully constitutional government of the Commonwealth.",17,comp_sent
19782,"Peter Hammerschlag was an Austrian writer, surrealist poet, actor, Kabarett artist and graphic artist.",14,comp_sent
19784,"His figures were isolated against vast, empty backgrounds.",8,comp_sent
